dataset	method	question_id	answer_recall	contain_accuracy	legacy_exact_match	legacy_precision	legacy_recall	legacy_f1	llm_accuracy_score	llm_completeness_score	llm_conciseness_score	llm_total_score	evidence_observed	num_evidence_chunks	silver_scored	silver_hit_at_5	silver_recall_at_5	evidence_mrr	first_hit_rank	target_unit_scored	target_unit_recall_at_5	claim_scored	claim_coverage_at_5	duplicate_evidence_ratio	miss_rate	latency_seconds	llm_calls	search_calls	read_calls	tool_calls	embedding_calls	rerank_calls	input_tokens	output_tokens	total_tokens
agriculture	signpost.no_offline	65957fea4d776b325b3465f7a13ef256	0.0	0.0	0.0	0.0	0.0	0.0					1	9										0.2222222222222222		101.65327405929565	2.0	3.0	9.0	12.0	0.0	0.0	1454.0	151.0	1605.0
agriculture	signpost.no_offline	8ed8cc6ad7ffb924651a80d78964f0c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	9										0.0		101.20853233337402	2.0	3.0	9.0	12.0	0.0	0.0	1870.0	132.0	2002.0
agriculture	signpost.no_offline	f77d760bb51d8c0409c3ccebe5acc759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1	9										0.0		99.5262098312378	2.0	3.0	9.0	12.0	0.0	0.0	1258.0	131.0	1389.0
agriculture	signpost.no_offline	72b7a6f8ece16da80b6a7709265a4117	0.47368421052631576	0.0	0.0	0.20930232558139536	0.47368421052631576	0.2903225806451613	2.0	1.0	2.0	5.0	1	9										0.0		104.34946346282959	2.0	3.0	9.0	12.0	0.0	0.0	2821.0	277.0	3098.0
agriculture	signpost.no_offline	53bc2a7982d5692e7625e2f12281a40c	0.5853658536585366	0.0	0.0	0.2376237623762376	0.5853658536585366	0.3380281690140845	3.0	3.0	2.0	8.0	1	9										0.6666666666666667		104.5289511680603	2.0	3.0	9.0	12.0	0.0	0.0	3334.0	267.0	3601.0
agriculture	signpost.no_online	c26122b23139f725f963fad57ef53eb6	0.673469387755102	0.0	0.0	0.3473684210526316	0.673469387755102	0.4583333333333333	4.0	2.0	2.0	8.0	1	9										0.2222222222222222		102.92769432067871	2.0	3.0	9.0	12.0	0.0	0.0	3526.0	256.0	3782.0
agriculture	signpost.no_online	8c86fb6b3378b9072f2522bc2c7297b6	0.9583333333333334	0.0	0.0	0.8518518518518519	0.9583333333333334	0.9019607843137256	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		99.98249173164368	2.0	3.0	9.0	12.0	0.0	0.0	3045.0	166.0	3211.0
agriculture	signpost.no_online	44c70611f8120d487deb6aa2ecff2a49	0.8518518518518519	0.0	0.0	0.3150684931506849	0.8518518518518519	0.46	4.0	3.0	2.0	9.0	1	9										0.33333333333333337		111.2833423614502	2.0	3.0	9.0	12.0	0.0	0.0	3555.0	224.0	3779.0
agriculture	signpost.no_online	27219e023c1979d71f2d87876bd2db65	0.5151515151515151	0.0	0.0	0.19767441860465115	0.5151515151515151	0.2857142857142857	4.0	3.0	2.0	9.0	1	9										0.33333333333333337		104.32745814323425	2.0	3.0	9.0	12.0	0.0	0.0	1854.0	249.0	2103.0
agriculture	signpost.no_online	dc1d2c33767c7b5853671d61efa5a2a3	0.375	0.0	0.0	0.24489795918367346	0.375	0.2962962962962962	3.0	2.0	2.0	7.0	1	9										0.5555555555555556		110.35400915145874	2.0	3.0	9.0	12.0	0.0	0.0	4179.0	233.0	4412.0
agriculture	signpost.no_online	3a991da31e4b1aac8c9f6a7de5aa9967	0.6153846153846154	0.0	0.0	0.6666666666666666	0.6153846153846154	0.64	2.0	1.0	2.0	5.0	1	9										0.5555555555555556		103.13788223266602	2.0	3.0	9.0	12.0	0.0	0.0	3809.0	176.0	3985.0
agriculture	signpost.no_online	38812b9bbd22c9544625f772cb62484d	0.5294117647058824	0.0	0.0	0.20224719101123595	0.5294117647058824	0.2926829268292683	4.0	2.0	1.0	7.0	1	9										0.5555555555555556		99.83592057228088	2.0	3.0	9.0	12.0	0.0	0.0	4116.0	223.0	4339.0
agriculture	signpost.no_online	0272dfc1f904381a13fe4a81f0df5699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3										0.0		37.4315025806427	2.0	1.0	3.0	4.0	0.0	0.0	1284.0	142.0	1426.0
agriculture	signpost.no_online	106e0d935348e71061cb08e30013ada5	0.4782608695652174	0.0	0.0	0.23655913978494625	0.4782608695652174	0.3165467625899281	3.0	2.0	0.0	5.0	1	9										0.2222222222222222		111.06664228439331	2.0	3.0	9.0	12.0	0.0	0.0	4330.0	280.0	4610.0
agriculture	signpost.no_online	e9707cb583514e53e446ac1a8986a7d3	0.7037037037037037	0.0	0.0	0.296875	0.7037037037037037	0.4175824175824176	4.0	3.0	3.0	10.0	1	9										0.5555555555555556		114.86028099060059	2.0	3.0	9.0	12.0	0.0	0.0	2525.0	226.0	2751.0
agriculture	signpost.no_online	b3ce792a93e548bef380166945fbbda9	0.5483870967741935	0.0	0.0	0.16831683168316833	0.5483870967741935	0.25757575757575757	4.0	2.0	2.0	8.0	1	9										0.2222222222222222		108.01430439949036	2.0	3.0	9.0	12.0	0.0	0.0	3218.0	285.0	3503.0
agriculture	signpost.no_online	aa0f4587b2a06c7f57d502f1a9f81968	0.3888888888888889	0.0	0.0	0.19444444444444445	0.3888888888888889	0.25925925925925924	2.0	2.0	3.0	7.0	1	9										0.2222222222222222		107.39485573768616	2.0	3.0	9.0	12.0	0.0	0.0	2532.0	227.0	2759.0
agriculture	signpost.no_online	20757252703f3209d8e3c060ee68c75a	0.6206896551724138	0.0	0.0	0.21428571428571427	0.6206896551724138	0.3185840707964602	0.0	0.0	3.0	3.0	1	9										0.2222222222222222		108.70724034309387	2.0	3.0	9.0	12.0	0.0	0.0	3541.0	245.0	3786.0
agriculture	signpost.no_online	4c92aea6830be1a9be9583c794dd3d48	0.5641025641025641	0.0	0.0	0.4888888888888889	0.5641025641025641	0.5238095238095238	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		105.34290599822998	2.0	3.0	9.0	12.0	0.0	0.0	5038.0	180.0	5218.0
agriculture	signpost.no_online	1190399dd2fc582d3385c8cfcd87336b	0.6666666666666666	0.0	0.0	0.18691588785046728	0.6666666666666666	0.291970802919708	3.0	2.0	2.0	7.0	1	9										0.11111111111111116		110.81935334205627	2.0	3.0	9.0	12.0	0.0	0.0	3707.0	269.0	3976.0
agriculture	signpost.no_online	a47af2ef6906688e3e4928efb275038e	0.6896551724137931	0.0	0.0	0.4444444444444444	0.6896551724137931	0.5405405405405405	3.0	2.0	3.0	8.0	1	9										0.4444444444444444		100.79075956344604	2.0	3.0	9.0	12.0	0.0	0.0	3038.0	164.0	3202.0
agriculture	signpost.no_online	f32bcd92713842a03427fa9feb806efa	0.7096774193548387	0.0	0.0	0.20952380952380953	0.7096774193548387	0.3235294117647059	4.0	2.0	2.0	8.0	1	9										0.11111111111111116		100.10318326950073	2.0	3.0	9.0	12.0	0.0	0.0	3203.0	239.0	3442.0
agriculture	signpost.no_online	ef854ca8b41d20eebf296f7ba8af26f9	0.5454545454545454	0.0	0.0	0.1875	0.5454545454545454	0.27906976744186046	2.0	1.0	1.0	4.0	1	9										0.0		130.2966663837433	2.0	3.0	9.0	12.0	0.0	0.0	3087.0	213.0	3300.0
agriculture	signpost.no_online	9992d2b03f541f91057064219dfb0239	0.75	0.0	0.0	0.22388059701492538	0.75	0.3448275862068966	4.0	2.0	3.0	9.0	1	9										0.4444444444444444		125.2609543800354	2.0	3.0	9.0	12.0	0.0	0.0	4568.0	227.0	4795.0
agriculture	signpost.no_online	be9bf57147ce13f45c15bb01c3de9408	0.75	0.0	0.0	0.40298507462686567	0.75	0.5242718446601942	4.0	3.0	1.0	8.0	1	9										0.33333333333333337		122.42167139053345	2.0	3.0	9.0	12.0	0.0	0.0	3664.0	218.0	3882.0
agriculture	signpost.no_online	c44111b2f9bd210ffa152f3d46866d00	0.43333333333333335	0.0	0.0	0.30952380952380953	0.43333333333333335	0.3611111111111111	4.0	3.0	2.0	9.0	1	9										0.11111111111111116		96.1368420124054	2.0	3.0	9.0	12.0	0.0	0.0	3125.0	178.0	3303.0
agriculture	signpost.no_online	1ef9e8d95d9d563380772958622881b7	0.6216216216216216	0.0	0.0	0.2	0.6216216216216216	0.3026315789473684	4.0	3.0	2.0	9.0	1	9										0.33333333333333337		105.71592473983765	2.0	3.0	9.0	12.0	0.0	0.0	1814.0	287.0	2101.0
agriculture	signpost.no_online	d874ca9d396b1bd260ec196dbdc1986c	0.5294117647058824	0.0	0.0	0.20454545454545456	0.5294117647058824	0.29508196721311475	4.0	3.0	2.0	9.0	1	9										0.0		104.38873481750488	2.0	3.0	9.0	12.0	0.0	0.0	4273.0	267.0	4540.0
agriculture	signpost.no_online	b6d1b4fa576b3835304870311dd22e82	0.6666666666666666	0.0	0.0	0.3	0.6666666666666666	0.41379310344827586	4.0	2.0	2.0	8.0	1	9										0.4444444444444444		105.67239880561829	2.0	3.0	9.0	12.0	0.0	0.0	4668.0	223.0	4891.0
agriculture	signpost.no_online	d0cf5be19875ca08bde6eff88524c658	0.6071428571428571	0.0	0.0	0.18888888888888888	0.6071428571428571	0.28813559322033894	3.0	1.0	1.0	5.0	1	9										0.2222222222222222		101.49112057685852	2.0	3.0	9.0	12.0	0.0	0.0	4752.0	237.0	4989.0
agriculture	signpost.no_online	7a81662a50db7ab99474739f748d871a	0.90625	0.0	0.0	0.5178571428571429	0.90625	0.6590909090909092	4.0	3.0	2.0	9.0	1	9										0.33333333333333337		102.00238704681396	2.0	3.0	9.0	12.0	0.0	0.0	4210.0	211.0	4421.0
agriculture	signpost.no_online	3d72f07483ce94e22f6233fd21c41495	0.48717948717948717	0.0	0.0	0.3584905660377358	0.48717948717948717	0.41304347826086957	3.0	1.0	2.0	6.0	1	9										0.11111111111111116		102.35799503326416	2.0	3.0	9.0	12.0	0.0	0.0	3051.0	202.0	3253.0
agriculture	signpost.no_online	de98245652df30b8697c0bdc4e15fd33	0.6363636363636364	0.0	0.0	0.3684210526315789	0.6363636363636364	0.4666666666666667	4.0	3.0	3.0	10.0	1	9										0.11111111111111116		108.56754684448242	2.0	3.0	9.0	12.0	0.0	0.0	4216.0	206.0	4422.0
agriculture	signpost.no_online	1b16647c7cbc8fcdfaa9c9d439639a79	0.6666666666666666	0.0	0.0	0.2247191011235955	0.6666666666666666	0.3361344537815126	4.0	2.0	1.0	7.0	1	9										0.11111111111111116		101.24363851547241	2.0	3.0	9.0	12.0	0.0	0.0	3388.0	228.0	3616.0
agriculture	signpost.no_online	2580aebf288664197a5dad7ec8e0aa1c	0.84	0.0	0.0	0.7777777777777778	0.84	0.8076923076923077	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		104.97238445281982	2.0	3.0	9.0	12.0	0.0	0.0	3876.0	156.0	4032.0
agriculture	signpost.no_online	9ab0b2ccd9e355e5cca31fa9347743c3	1.0	0.0	0.0	0.5869565217391305	1.0	0.7397260273972603	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		103.67428231239319	2.0	3.0	9.0	12.0	0.0	0.0	3644.0	188.0	3832.0
agriculture	signpost.no_online	abddf8b0ac95a0e49c2ee01c0197f894	0.7297297297297297	0.0	0.0	0.3176470588235294	0.7297297297297297	0.4426229508196722	1.0	2.0	1.0	4.0	1	9										0.4444444444444444		105.42573761940002	2.0	3.0	9.0	12.0	0.0	0.0	3697.0	250.0	3947.0
agriculture	signpost.no_online	df7526fe0fc6ba660c87576a8698d3b8	0.484375	0.0	0.0	0.34831460674157305	0.484375	0.4052287581699347	4.0	3.0	1.0	8.0	1	9										0.0		105.47436571121216	2.0	3.0	9.0	12.0	0.0	0.0	3584.0	314.0	3898.0
agriculture	signpost.no_online	e4bb7479b1f29a32f0a3ecbfc8949fc5	0.5806451612903226	0.0	0.0	0.23376623376623376	0.5806451612903226	0.33333333333333337	3.0	2.0	2.0	7.0	1	9										0.11111111111111116		108.42676830291748	2.0	3.0	9.0	12.0	0.0	0.0	3054.0	234.0	3288.0
agriculture	signpost.no_online	21d78fc382b8675a74523eb1a6c7d20e	0.8571428571428571	0.0	0.0	0.6818181818181818	0.8571428571428571	0.759493670886076	4.0	3.0	3.0	10.0	1	9										0.4444444444444444		112.98012351989746	2.0	3.0	9.0	12.0	0.0	0.0	4884.0	191.0	5075.0
agriculture	signpost.no_online	3893ab1514c1da9b3b09f990f9080d09	0.6363636363636364	0.0	0.0	0.27631578947368424	0.6363636363636364	0.3853211009174312	3.0	2.0	2.0	7.0	1	9										0.11111111111111116		111.04796385765076	2.0	3.0	9.0	12.0	0.0	0.0	4613.0	224.0	4837.0
agriculture	signpost.no_online	cd01ad78039b07acc119df2fadca1e4b	0.4117647058823529	0.0	0.0	0.3387096774193548	0.4117647058823529	0.3716814159292035	2.0	1.0	2.0	5.0	1	9										0.0		115.04829049110413	2.0	3.0	9.0	12.0	0.0	0.0	3602.0	205.0	3807.0
agriculture	signpost.no_online	51999b48616969348aadf84510de0664	0.6428571428571429	0.0	0.0	0.21686746987951808	0.6428571428571429	0.32432432432432434	4.0	2.0	2.0	8.0	1	9										0.2222222222222222		105.6830370426178	2.0	3.0	9.0	12.0	0.0	0.0	3737.0	251.0	3988.0
agriculture	signpost.no_online	f5d264a06f3037bb0abd6ed996adb6d8	0.5384615384615384	0.0	0.0	0.1917808219178082	0.5384615384615384	0.2828282828282828	3.0	2.0	2.0	7.0	1	9										0.11111111111111116		114.62208557128906	2.0	3.0	9.0	12.0	0.0	0.0	3466.0	216.0	3682.0
agriculture	signpost.no_online	daaf7a4f59f64a073b2e860fdb85f12b	0.7666666666666667	0.0	0.0	0.23232323232323232	0.7666666666666667	0.3565891472868217	4.0	3.0	3.0	10.0	1	9										0.11111111111111116		122.29920363426208	2.0	3.0	9.0	12.0	0.0	0.0	2118.0	241.0	2359.0
agriculture	signpost.no_online	983a26b9fce84864edd683c2fcf33e00	0.2	0.0	0.0	0.11320754716981132	0.2	0.14457831325301204	0.0	1.0	2.0	3.0	1	9										0.2222222222222222		104.2996129989624	2.0	3.0	9.0	12.0	0.0	0.0	3047.0	194.0	3241.0
agriculture	signpost.no_online	a707718658a5ec9024f0569a56a41b7f	0.6666666666666666	0.0	0.0	0.2535211267605634	0.6666666666666666	0.3673469387755102	4.0	3.0	2.0	9.0	1	9										0.0		108.19516277313232	2.0	3.0	9.0	12.0	0.0	0.0	3363.0	212.0	3575.0
agriculture	signpost.no_online	9f4f24a2ae5eb2f4be401e6ba00fc25d	0.7222222222222222	0.0	0.0	0.38235294117647056	0.7222222222222222	0.4999999999999999	4.0	3.0	3.0	10.0	1	9										0.33333333333333337		114.87247848510742	2.0	3.0	9.0	12.0	0.0	0.0	3896.0	246.0	4142.0
agriculture	signpost.no_online	3b71a0df65b68b24b816df11f58505b9	0.6842105263157895	0.0	0.0	0.19117647058823528	0.6842105263157895	0.29885057471264365	4.0	3.0	2.0	9.0	1	9										0.11111111111111116		111.81101560592651	2.0	3.0	9.0	12.0	0.0	0.0	3678.0	221.0	3899.0
agriculture	signpost.no_online	a513e6826a67aa01a3e11a33281dfcc7	0.2857142857142857	0.0	0.0	0.2	0.2857142857142857	0.23529411764705882	1.0	0.0	2.0	3.0	1	9										0.2222222222222222		118.84098172187805	2.0	3.0	9.0	12.0	0.0	0.0	3213.0	180.0	3393.0
agriculture	signpost.no_online	6d70d6d101b499c7702d0e1f4ab23ff2	0.30434782608695654	0.0	0.0	0.16666666666666666	0.30434782608695654	0.2153846153846154	2.0	1.0	2.0	5.0	1	9										0.11111111111111116		108.93637537956238	2.0	3.0	9.0	12.0	0.0	0.0	3286.0	254.0	3540.0
agriculture	signpost.no_online	7b01c9afc584982d04b340c01f02d1e0	0.71875	0.0	0.0	0.48936170212765956	0.71875	0.5822784810126582	4.0	2.0	2.0	8.0	1	9										0.4444444444444444		108.71162939071655	2.0	3.0	9.0	12.0	0.0	0.0	3741.0	177.0	3918.0
agriculture	signpost.no_online	bad5fd66ebeb46b8e8ea7b03fb3e14f9	0.5384615384615384	0.0	0.0	0.21649484536082475	0.5384615384615384	0.3088235294117647	4.0	3.0	3.0	10.0	1	9										0.4444444444444444		104.11514592170715	2.0	3.0	9.0	12.0	0.0	0.0	4453.0	264.0	4717.0
agriculture	signpost.no_online	055099844358471d57bb6269e1e7c673	0.44680851063829785	0.0	0.0	0.21649484536082475	0.44680851063829785	0.2916666666666667	4.0	2.0	2.0	8.0	1	9										0.11111111111111116		104.32803201675415	2.0	3.0	9.0	12.0	0.0	0.0	3684.0	299.0	3983.0
agriculture	signpost.no_online	c06bb73b0021cf1336bad4f9c6040ded	0.6666666666666666	0.0	0.0	0.22448979591836735	0.6666666666666666	0.33587786259541985	4.0	3.0	2.0	9.0	1	9										0.33333333333333337		107.82838368415833	2.0	3.0	9.0	12.0	0.0	0.0	4943.0	258.0	5201.0
agriculture	signpost.no_online	42facd7b8b5024ceffe461ab7af3d071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9										0.4444444444444444		103.15138506889343	2.0	3.0	9.0	12.0	0.0	0.0	5132.0	117.0	5249.0
agriculture	signpost.no_online	7c5af39de9077cc8f7364d9fd5ed3656	0.5333333333333333	0.0	0.0	0.21052631578947367	0.5333333333333333	0.3018867924528302	3.0	2.0	2.0	7.0	1	9										0.4444444444444444		109.24696278572083	2.0	3.0	9.0	12.0	0.0	0.0	4308.0	289.0	4597.0
agriculture	signpost.no_online	e253f0877b9909667729946fe574a4b9	0.44	0.0	0.0	0.16417910447761194	0.44	0.2391304347826087	4.0	3.0	3.0	10.0	1	9										0.4444444444444444		110.98278570175171	2.0	3.0	9.0	12.0	0.0	0.0	4603.0	250.0	4853.0
agriculture	signpost.no_online	36cd8d9be483d3e7d59a23823911c822	0.71875	0.0	0.0	0.3150684931506849	0.71875	0.4380952380952381	4.0	3.0	2.0	9.0	1	9										0.0		105.0323417186737	2.0	3.0	9.0	12.0	0.0	0.0	3520.0	264.0	3784.0
agriculture	signpost.no_online	d6f15c07f9273e6a04ec62a4f23f6286	0.6551724137931034	0.0	0.0	0.22093023255813954	0.6551724137931034	0.3304347826086957	4.0	3.0	3.0	10.0	1	9										0.33333333333333337		104.3431785106659	2.0	3.0	9.0	12.0	0.0	0.0	4452.0	228.0	4680.0
agriculture	signpost.no_online	404d319b756b9641d4bdd0a9c16c3e93	0.5	0.0	0.0	0.19607843137254902	0.5	0.28169014084507044	4.0	2.0	2.0	8.0	1	9										0.0		106.79999494552612	2.0	3.0	9.0	12.0	0.0	0.0	3535.0	268.0	3803.0
agriculture	signpost.no_online	d3ea31ccae3108b4f88702d606a0857a	0.8947368421052632	0.0	0.0	0.4927536231884058	0.8947368421052632	0.6355140186915887	4.0	3.0	3.0	10.0	1	9										0.4444444444444444		104.47976422309875	2.0	3.0	9.0	12.0	0.0	0.0	4068.0	232.0	4300.0
agriculture	signpost.no_online	932453158c6422bd3b6a9d044a74b378	0.696969696969697	0.0	0.0	0.39655172413793105	0.696969696969697	0.5054945054945056	4.0	2.0	3.0	9.0	1	9										0.33333333333333337		101.7361376285553	2.0	3.0	9.0	12.0	0.0	0.0	2999.0	251.0	3250.0
agriculture	signpost.no_online	4eea202ab24c2dc376d9e0c14c25e037	0.7241379310344828	0.0	0.0	0.26582278481012656	0.7241379310344828	0.38888888888888884					1	9										0.4444444444444444		110.65118765830994	2.0	3.0	9.0	12.0	0.0	0.0	3887.0	235.0	4122.0
agriculture	signpost.no_online	3cb739c60e8a33dfc077a31d8e2de5c0	0.375	0.0	0.0	0.21	0.375	0.2692307692307693	3.0	2.0	2.0	7.0	1	9										0.11111111111111116		105.38446068763733	2.0	3.0	9.0	12.0	0.0	0.0	2994.0	257.0	3251.0
agriculture	signpost.no_online	c30c252f742c200b69b2f7f206d59676	0.53125	0.0	0.0	0.29310344827586204	0.53125	0.3777777777777777	2.0	1.0	3.0	6.0	1	9										0.0		103.67609214782715	2.0	3.0	9.0	12.0	0.0	0.0	3878.0	222.0	4100.0
agriculture	signpost.no_online	51089f7191d0d69d905058240d6fb253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	9										0.6666666666666667		107.80533790588379	2.0	3.0	9.0	12.0	0.0	0.0	2820.0	145.0	2965.0
agriculture	signpost.no_online	568ee3c290f9ca2101562b5081f2ab44	0.46153846153846156	0.0	0.0	0.10714285714285714	0.46153846153846156	0.17391304347826086	4.0	1.0	1.0	6.0	1	9										0.11111111111111116		107.1253604888916	2.0	3.0	9.0	12.0	0.0	0.0	3454.0	288.0	3742.0
agriculture	signpost.no_online	69c38e16b1cd708514a58a50d83b4751	0.65625	0.0	0.0	0.21428571428571427	0.65625	0.3230769230769231	3.0	3.0	2.0	8.0	1	9										0.0		106.58803629875183	2.0	3.0	9.0	12.0	0.0	0.0	4071.0	277.0	4348.0
agriculture	signpost.no_online	a6fdab3e933d82b59d32bdc215a2b53e	0.4523809523809524	0.0	0.0	0.2638888888888889	0.4523809523809524	0.3333333333333333	4.0	2.0	1.0	7.0	1	9										0.33333333333333337		103.83310055732727	2.0	3.0	9.0	12.0	0.0	0.0	4425.0	224.0	4649.0
agriculture	signpost.no_online	f863248434f339584c7a0ef029a1146e	0.38461538461538464	0.0	0.0	0.13636363636363635	0.38461538461538464	0.20134228187919462	0.0	1.0	2.0	3.0	1	9										0.2222222222222222		104.94871878623962	2.0	3.0	9.0	12.0	0.0	0.0	3535.0	303.0	3838.0
agriculture	signpost.no_online	9eb480441a9d2eac78f281ebd57786e5	0.42105263157894735	0.0	0.0	0.21333333333333335	0.42105263157894735	0.2831858407079646	4.0	2.0	2.0	8.0	1	9										0.33333333333333337		103.4816644191742	2.0	3.0	9.0	12.0	0.0	0.0	3978.0	227.0	4205.0
agriculture	signpost.no_online	0215686ebfc06f5b8becc5999972ff69	0.5675675675675675	0.0	0.0	0.25301204819277107	0.5675675675675675	0.35	4.0	3.0	2.0	9.0	1	9										0.11111111111111116		103.0071222782135	2.0	3.0	9.0	12.0	0.0	0.0	4565.0	245.0	4810.0
agriculture	signpost.no_online	fb55ae5c6bc99368de11cf4d6831bc60	0.37777777777777777	0.0	0.0	0.2073170731707317	0.37777777777777777	0.2677165354330709	2.0	1.0	2.0	5.0	1	9										0.5555555555555556		107.90904808044434	2.0	3.0	9.0	12.0	0.0	0.0	4107.0	240.0	4347.0
agriculture	signpost.no_online	a0587f90ad3f93701fce29c2fa56b67d	0.8	0.0	0.0	0.48	0.8	0.6	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		103.91484689712524	2.0	3.0	9.0	12.0	0.0	0.0	2605.0	178.0	2783.0
agriculture	signpost.no_online	f524ec724389787217ee4e9fa13035b4	0.6904761904761905	0.0	0.0	0.4027777777777778	0.6904761904761905	0.5087719298245614	4.0	3.0	3.0	10.0	1	9										0.2222222222222222		117.03344631195068	2.0	3.0	9.0	12.0	0.0	0.0	4065.0	230.0	4295.0
agriculture	signpost.no_online	13baf9257af352603f14c3834ab250d3	0.0	0.0	0.0	0.0	0.0	0.0					1	9										0.33333333333333337		104.8625795841217	2.0	3.0	9.0	12.0	0.0	0.0	1034.0	150.0	1184.0
agriculture	signpost.no_online	f2a685dc42276a87b14f63916c9eff37	0.4666666666666667	0.0	0.0	0.2692307692307692	0.4666666666666667	0.3414634146341463	4.0	2.0	2.0	8.0	1	9										0.11111111111111116		101.24682235717773	2.0	3.0	9.0	12.0	0.0	0.0	3113.0	226.0	3339.0
agriculture	signpost.no_online	2f1268a58fda614ff256ab50fb234ffb	0.5121951219512195	0.0	0.0	0.20192307692307693	0.5121951219512195	0.2896551724137931	4.0	2.0	2.0	8.0	1	9										0.33333333333333337		109.34804058074951	2.0	3.0	9.0	12.0	0.0	0.0	3618.0	303.0	3921.0
agriculture	signpost.no_online	f31433b462b0444842199aeaa51d4933	0.6785714285714286	0.0	0.0	0.25	0.6785714285714286	0.36538461538461536	4.0	2.0	1.0	7.0	1	9										0.33333333333333337		106.07187175750732	2.0	3.0	9.0	12.0	0.0	0.0	3345.0	240.0	3585.0
agriculture	signpost.no_online	1935e756a042c17a07f0ba5db51dcbed	0.9523809523809523	0.0	0.0	0.9090909090909091	0.9523809523809523	0.9302325581395349					1	9										0.33333333333333337		117.8758819103241	2.0	3.0	9.0	12.0	0.0	0.0	2521.0	119.0	2640.0
agriculture	signpost.no_online	93f880324bfa2dd663be51b8117584b8	0.3333333333333333	0.0	0.0	0.1864406779661017	0.3333333333333333	0.23913043478260868	2.0	2.0	2.0	6.0	1	9										0.2222222222222222		102.21906924247742	2.0	3.0	9.0	12.0	0.0	0.0	3860.0	204.0	4064.0
agriculture	signpost.no_online	77032500a0e445db5f219c3b4bcb3831	0.6164383561643836	0.0	0.0	0.7758620689655172	0.6164383561643836	0.6870229007633589	4.0	3.0	2.0	9.0	1	9										0.5555555555555556		108.73923254013062	2.0	3.0	9.0	12.0	0.0	0.0	3582.0	191.0	3773.0
agriculture	signpost.no_online	a0e0530a0f38a8d8febdd7ad74e462af	0.5806451612903226	0.0	0.0	0.20689655172413793	0.5806451612903226	0.3050847457627119	4.0	2.0	2.0	8.0	1	9										0.0		107.6343309879303	2.0	3.0	9.0	12.0	0.0	0.0	3744.0	254.0	3998.0
agriculture	signpost.no_online	7bbc1778c04e9846e079c0d6ae1e97d0	0.4722222222222222	0.0	0.0	0.26153846153846155	0.4722222222222222	0.3366336633663366	2.0	2.0	2.0	6.0	1	9										0.33333333333333337		112.16790390014648	2.0	3.0	9.0	12.0	0.0	0.0	3652.0	216.0	3868.0
agriculture	signpost.no_online	4f10bf39a7d9efce270d73a0c6908878	0.7241379310344828	0.0	0.0	0.20388349514563106	0.7241379310344828	0.3181818181818182	4.0	3.0	3.0	10.0	1	9										0.11111111111111116		126.80630779266357	2.0	3.0	9.0	12.0	0.0	0.0	3778.0	355.0	4133.0
agriculture	signpost.no_online	0b4453617adf00739b574f6b597a94a9	0.6346153846153846	0.0	0.0	0.3333333333333333	0.6346153846153846	0.4370860927152318	4.0	2.0	2.0	8.0	1	9										0.2222222222222222		120.49506306648254	2.0	3.0	9.0	12.0	0.0	0.0	4852.0	270.0	5122.0
agriculture	signpost.no_online	dd07d5afe4e32c67fe630c2696a37bd0	0.34210526315789475	0.0	0.0	0.203125	0.34210526315789475	0.25490196078431376	4.0	3.0	2.0	9.0	1	9										0.2222222222222222		105.74072813987732	2.0	3.0	9.0	12.0	0.0	0.0	3223.0	209.0	3432.0
agriculture	signpost.no_online	a786bbfe7217e81f66060a9cb41bfb4f	0.5483870967741935	0.0	0.0	0.2073170731707317	0.5483870967741935	0.3008849557522124	4.0	3.0	2.0	9.0	1	9										0.2222222222222222		108.56649923324585	2.0	3.0	9.0	12.0	0.0	0.0	4008.0	267.0	4275.0
agriculture	signpost.no_online	971de0cc629c4e483fed4f100c07f2bb	0.7419354838709677	0.0	0.0	0.18110236220472442	0.7419354838709677	0.29113924050632917	4.0	3.0	3.0	10.0	1	9										0.4444444444444444		106.50185632705688	2.0	3.0	9.0	12.0	0.0	0.0	4017.0	298.0	4315.0
agriculture	signpost.no_online	e5482886d2002090581542ffa9970d93	0.6052631578947368	0.0	0.0	0.20909090909090908	0.6052631578947368	0.3108108108108108	4.0	3.0	2.0	9.0	1	9										0.11111111111111116		106.22533965110779	2.0	3.0	9.0	12.0	0.0	0.0	3974.0	294.0	4268.0
agriculture	signpost.no_online	1a1258976551bb1be9fd714286151fdf	0.45	0.0	0.0	0.09278350515463918	0.45	0.15384615384615385	4.0	2.0	1.0	7.0	1	9										0.33333333333333337		109.78620505332947	2.0	3.0	9.0	12.0	0.0	0.0	3793.0	242.0	4035.0
