dataset	method	method_label	question_id	answer_recall	contain_accuracy	legacy_exact_match	legacy_precision	legacy_recall	legacy_f1	llm_accuracy_score	llm_completeness_score	llm_conciseness_score	llm_total_score	evidence_observed	num_evidence_chunks	silver_scored	silver_hit_at_5	silver_recall_at_5	evidence_mrr	first_hit_rank	target_unit_scored	target_unit_recall_at_5	claim_scored	claim_coverage_at_5	duplicate_evidence_ratio	miss_rate	latency_seconds	llm_calls	search_calls	read_calls	tool_calls	embedding_calls	rerank_calls	input_tokens	output_tokens	total_tokens	cue_topb
agriculture	signpost.no_online	Signpost topb8 no-online	51089f7191d0d69d905058240d6fb253	0.625	0.0	0.0	0.2222222222222222	0.625	0.3278688524590164	4.0	3.0	2.0	8.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.5555555555555556	1.0	166.20657181739807	2.0	3.0	9.0	12.0	0.0	0.0	2940.0	268.0	3208.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	13baf9257af352603f14c3834ab250d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	124.78316521644592	2.0	3.0	9.0	12.0	0.0	0.0	1103.0	164.0	1267.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	0b4453617adf00739b574f6b597a94a9	0.6730769230769231	0.0	0.0	0.2916666666666667	0.6730769230769231	0.4069767441860465	4.0	1.0	2.0	7.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.11111111111111116	0.0	133.20531940460205	2.0	3.0	9.0	12.0	0.0	0.0	4132.0	294.0	4426.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	9cb5d0b232a667af1038b00205cb73db	0.6756756756756757	0.0	0.0	0.25773195876288657	0.6756756756756757	0.3731343283582089	3.0	2.0	1.0	6.0	1	9	1	0.0	0.0	0.14285714285714285	7.0	1	0.0	1	0.0	0.0	1.0	121.9251217842102	2.0	3.0	9.0	12.0	0.0	0.0	4470.0	245.0	4715.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	44c70611f8120d487deb6aa2ecff2a49	0.8518518518518519	0.0	0.0	0.24210526315789474	0.8518518518518519	0.3770491803278688	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.2222222222222222	0.0	192.08070182800293	2.0	3.0	9.0	12.0	0.0	0.0	3693.0	264.0	3957.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	20757252703f3209d8e3c060ee68c75a	0.6896551724137931	0.0	0.0	0.19230769230769232	0.6896551724137931	0.30075187969924816	1.0	0.0	3.0	5.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	163.23852944374084	2.0	3.0	9.0	12.0	0.0	0.0	3541.0	297.0	3838.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	d874ca9d396b1bd260ec196dbdc1986c	0.47058823529411764	0.0	0.0	0.1702127659574468	0.47058823529411764	0.25	4.0	2.0	1.0	7.0	1	9	1	1.0	0.6666666666666666	0.5	2.0	1	0.8333333333333334	1	0.5	0.0	0.0	137.5769944190979	2.0	3.0	9.0	12.0	0.0	0.0	4273.0	265.0	4538.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	df7526fe0fc6ba660c87576a8698d3b8	0.5	0.0	0.0	0.32	0.5	0.39024390243902435	3.0	2.0	1.0	6.0	1	9	1	0.0	0.0	0.125	8.0	1	0.0	1	0.0	0.0	1.0	143.62925624847412	2.0	3.0	9.0	12.0	0.0	0.0	3584.0	281.0	3865.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	9f4f24a2ae5eb2f4be401e6ba00fc25d	0.8055555555555556	0.0	0.0	0.3258426966292135	0.8055555555555556	0.4640000000000001	4.0	3.0	1.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	0.8	1	0.5	0.33333333333333337	0.0	125.86106157302856	2.0	3.0	9.0	12.0	0.0	0.0	3896.0	257.0	4153.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	e253f0877b9909667729946fe574a4b9	0.48	0.0	0.0	0.17391304347826086	0.48	0.2553191489361702	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	139.46677470207214	2.0	3.0	9.0	12.0	0.0	0.0	4475.0	229.0	4704.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	568ee3c290f9ca2101562b5081f2ab44	0.38461538461538464	0.0	0.0	0.12048192771084337	0.38461538461538464	0.1834862385321101	4.0	2.0	3.0	9.0	1	9	1	1.0	0.6666666666666666	0.25	4.0	1	1.0	1	1.0	0.11111111111111116	0.0	138.0441460609436	2.0	3.0	9.0	12.0	0.0	0.0	3454.0	247.0	3701.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f2a685dc42276a87b14f63916c9eff37	0.7	0.0	0.0	0.19090909090909092	0.7	0.3	4.0	2.0	2.0	8.0	1	9	1	1.0	0.5	1.0	1.0	1	0.8	1	0.5	0.2222222222222222	0.0	128.11406707763672	2.0	3.0	9.0	12.0	0.0	0.0	4119.0	282.0	4401.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	dd07d5afe4e32c67fe630c2696a37bd0	0.3157894736842105	0.0	0.0	0.15584415584415584	0.3157894736842105	0.20869565217391303	3.0	2.0	2.0	7.0	1	9	1	1.0	0.5	1.0	1.0	1	0.6	1	0.0	0.11111111111111116	0.0	125.40194821357727	2.0	3.0	9.0	12.0	0.0	0.0	3783.0	227.0	4010.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	52d7236fa783d17a976cbb3b0ba4f376	0.7894736842105263	0.0	0.0	0.13513513513513514	0.7894736842105263	0.2307692307692308	4.0	3.0	2.0	9.0	1	9	1	1.0	0.75	1.0	1.0	1	1.0	1	1.0	0.6666666666666667	0.0	126.82148170471191	2.0	3.0	9.0	12.0	0.0	0.0	3873.0	278.0	4151.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	27219e023c1979d71f2d87876bd2db65	0.6060606060606061	0.0	0.0	0.20408163265306123	0.6060606060606061	0.3053435114503817	3.0	3.0	1.0	7.0	1	9	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.33333333333333337	1.0	191.6993374824524	2.0	3.0	9.0	12.0	0.0	0.0	1780.0	279.0	2059.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	4c92aea6830be1a9be9583c794dd3d48	0.5128205128205128	0.0	0.0	0.425531914893617	0.5128205128205128	0.4651162790697675	4.0	2.0	3.0	9.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.2222222222222222	0.0	148.68017768859863	2.0	3.0	9.0	12.0	0.0	0.0	5038.0	173.0	5211.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	b6d1b4fa576b3835304870311dd22e82	0.6296296296296297	0.0	0.0	0.425	0.6296296296296297	0.5074626865671642	4.0	3.0	3.0	10.0	1	9	1	1.0	0.13333333333333333	1.0	1.0	1	0.5	1	0.0	0.2222222222222222	0.0	144.87320518493652	2.0	3.0	9.0	12.0	0.0	0.0	4703.0	183.0	4886.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	e4bb7479b1f29a32f0a3ecbfc8949fc5	0.6129032258064516	0.0	0.0	0.2	0.6129032258064516	0.30158730158730157	4.0	2.0	2.0	8.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	149.93628430366516	2.0	3.0	9.0	12.0	0.0	0.0	3076.0	237.0	3313.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	3b71a0df65b68b24b816df11f58505b9	0.631578947368421	0.0	0.0	0.14457831325301204	0.631578947368421	0.2352941176470588	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.11111111111111116	0.0	126.22233438491821	2.0	3.0	9.0	12.0	0.0	0.0	3678.0	248.0	3926.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	36cd8d9be483d3e7d59a23823911c822	0.6875	0.0	0.0	0.29333333333333333	0.6875	0.411214953271028	4.0	3.0	2.0	9.0	1	9	1	1.0	0.5	1.0	1.0	1	0.7142857142857143	1	0.5	0.0	0.0	141.8192479610443	2.0	3.0	9.0	12.0	0.0	0.0	3520.0	275.0	3795.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	69c38e16b1cd708514a58a50d83b4751	0.75	0.0	0.0	0.24742268041237114	0.75	0.37209302325581395	3.0	2.0	2.0	7.0	1	9	1	1.0	0.3333333333333333	0.25	4.0	1	0.375	1	0.0	0.0	0.0	137.77988600730896	2.0	3.0	9.0	12.0	0.0	0.0	3471.0	249.0	3720.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	2f1268a58fda614ff256ab50fb234ffb	0.4634146341463415	0.0	0.0	0.19387755102040816	0.4634146341463415	0.27338129496402874	3.0	1.0	3.0	7.0	1	9	1	1.0	0.058823529411764705	0.5	2.0	1	0.2857142857142857	1	0.0	0.11111111111111116	0.0	146.20776510238647	2.0	3.0	9.0	12.0	0.0	0.0	3839.0	280.0	4119.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	a786bbfe7217e81f66060a9cb41bfb4f	0.45161290322580644	0.0	0.0	0.18666666666666668	0.45161290322580644	0.2641509433962264	4.0	3.0	3.0	10.0	1	9	1	1.0	0.6666666666666666	0.25	4.0	1	1.0	1	1.0	0.2222222222222222	0.0	118.55719423294067	2.0	3.0	9.0	12.0	0.0	0.0	4008.0	240.0	4248.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	5149593cbc8cba7ebaa587307ca060b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		125.04239106178284	2.0	3.0	9.0	12.0	0.0	0.0	3035.0	156.0	3191.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	dc1d2c33767c7b5853671d61efa5a2a3	0.5625	0.0	0.0	0.2903225806451613	0.5625	0.3829787234042554	1.0	1.0	2.0	4.0	1	9	1	1.0	0.4166666666666667	1.0	1.0	1	0.3333333333333333	1	0.5	0.4444444444444444	0.0	190.52322483062744	2.0	3.0	9.0	12.0	0.0	0.0	3602.0	210.0	3812.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	1190399dd2fc582d3385c8cfcd87336b	0.5	0.0	0.0	0.21428571428571427	0.5	0.3	4.0	2.0	2.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	166.80436992645264	2.0	3.0	9.0	12.0	0.0	0.0	4145.0	228.0	4373.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	d0cf5be19875ca08bde6eff88524c658	0.6785714285714286	0.0	0.0	0.20652173913043478	0.6785714285714286	0.31666666666666665	3.0	3.0	2.0	8.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.5555555555555556	1.0	140.05582928657532	2.0	3.0	9.0	12.0	0.0	0.0	4875.0	245.0	5120.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	21d78fc382b8675a74523eb1a6c7d20e	0.9142857142857143	0.0	0.0	0.7441860465116279	0.9142857142857143	0.8205128205128205	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.25	4.0	1	1.0	1	1.0	0.4444444444444444	0.0	137.0132451057434	2.0	3.0	9.0	12.0	0.0	0.0	4881.0	216.0	5097.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	a513e6826a67aa01a3e11a33281dfcc7	0.21428571428571427	0.0	0.0	0.2571428571428571	0.21428571428571427	0.23376623376623376	0.0	0.0	1.0	1.0	1	9	1	1.0	0.5	0.25	4.0	1	0.4	1	0.0	0.2222222222222222	0.0	125.28780961036682	2.0	3.0	9.0	12.0	0.0	0.0	3008.0	175.0	3183.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	d6f15c07f9273e6a04ec62a4f23f6286	0.7241379310344828	0.0	0.0	0.21875	0.7241379310344828	0.33599999999999997	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.33333333333333337	0.0	143.08453750610352	2.0	3.0	9.0	12.0	0.0	0.0	4537.0	258.0	4795.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	a6fdab3e933d82b59d32bdc215a2b53e	0.5476190476190477	0.0	0.0	0.24731182795698925	0.5476190476190477	0.3407407407407408	4.0	3.0	1.0	7.0	1	9	1	1.0	1.0	1.0	1.0	1	0.8	1	1.0	0.33333333333333337	0.0	138.3752088546753	2.0	3.0	9.0	12.0	0.0	0.0	4798.0	232.0	5030.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f31433b462b0444842199aeaa51d4933	0.6428571428571429	0.0	0.0	0.21176470588235294	0.6428571428571429	0.3185840707964602	4.0	2.0	1.0	7.0	1	9	1	1.0	0.2	1.0	1.0	1	0.4	1	0.5	0.2222222222222222	0.0	133.3020257949829	2.0	3.0	9.0	12.0	0.0	0.0	3148.0	279.0	3427.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	971de0cc629c4e483fed4f100c07f2bb	0.6129032258064516	0.0	0.0	0.18269230769230768	0.6129032258064516	0.2814814814814815	4.0	3.0	3.0	10.0	1	9	1	1.0	0.5	0.5	2.0	1	0.9	1	0.6	0.2222222222222222	0.0	131.41609930992126	2.0	3.0	9.0	12.0	0.0	0.0	4266.0	268.0	4534.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	7292b7a4af94bbc1336e2fc16a884388	0.8	0.0	0.0	0.1935483870967742	0.8	0.3116883116883117	4.0	3.0	2.0	9.0	1	9	1	1.0	0.3333333333333333	1.0	1.0	1	0.6	1	0.5	0.2222222222222222	0.0	137.1587462425232	2.0	3.0	9.0	12.0	0.0	0.0	4522.0	285.0	4807.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	3a991da31e4b1aac8c9f6a7de5aa9967	0.6153846153846154	0.0	0.0	0.5106382978723404	0.6153846153846154	0.558139534883721	1.0	1.0	2.0	4.0	1	9	1	1.0	0.3333333333333333	1.0	1.0	1	0.5	1	0.5	0.4444444444444444	0.0	188.22197794914246	2.0	3.0	9.0	12.0	0.0	0.0	3869.0	179.0	4048.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	a47af2ef6906688e3e4928efb275038e	0.7241379310344828	0.0	0.0	0.39622641509433965	0.7241379310344828	0.5121951219512195	3.0	2.0	2.0	7.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.4444444444444444	0.0	153.56065797805786	2.0	3.0	9.0	12.0	0.0	0.0	3038.0	176.0	3214.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	7a81662a50db7ab99474739f748d871a	1.0	1.0	0.0	0.5517241379310345	1.0	0.7111111111111111	4.0	3.0	2.0	9.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	137.3392412662506	2.0	3.0	9.0	12.0	0.0	0.0	4210.0	216.0	4426.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	3893ab1514c1da9b3b09f990f9080d09	0.696969696969697	0.0	0.0	0.25	0.696969696969697	0.368	3.0	3.0	2.0	8.0	1	9	1	0.0	0.0	0.125	8.0	1	0.0	1	0.0	0.2222222222222222	1.0	150.99095129966736	2.0	3.0	9.0	12.0	0.0	0.0	4547.0	243.0	4790.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	6d70d6d101b499c7702d0e1f4ab23ff2	0.2826086956521739	0.0	0.0	0.15294117647058825	0.2826086956521739	0.19847328244274812	1.0	0.0	2.0	4.0	1	9	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.11111111111111116	1.0	131.12715601921082	2.0	3.0	9.0	12.0	0.0	0.0	3287.0	268.0	3555.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	404d319b756b9641d4bdd0a9c16c3e93	0.5	0.0	0.0	0.1941747572815534	0.5	0.2797202797202797	4.0	3.0	2.0	9.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	141.80139064788818	2.0	3.0	9.0	12.0	0.0	0.0	3535.0	257.0	3792.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f863248434f339584c7a0ef029a1146e	0.48717948717948717	0.0	0.0	0.1366906474820144	0.48717948717948717	0.21348314606741572	2.0	1.0	2.0	5.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	139.66088008880615	2.0	3.0	9.0	12.0	0.0	0.0	3673.0	291.0	3964.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	1935e756a042c17a07f0ba5db51dcbed	0.9523809523809523	0.0	0.0	0.9090909090909091	0.9523809523809523	0.9302325581395349	4.0	3.0	3.0	10.0	1	9	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.33333333333333337	1.0	130.39894104003906	2.0	3.0	9.0	12.0	0.0	0.0	2521.0	119.0	2640.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	e5482886d2002090581542ffa9970d93	0.631578947368421	0.0	0.0	0.22641509433962265	0.631578947368421	0.3333333333333333	4.0	3.0	2.0	9.0	1	9	1	1.0	0.5	1.0	1.0	1	0.6666666666666666	1	0.6666666666666666	0.11111111111111116	0.0	121.20391130447388	2.0	3.0	9.0	12.0	0.0	0.0	3842.0	293.0	4135.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	65957fea4d776b325b3465f7a13ef256	0.2916666666666667	0.0	0.0	0.358974358974359	0.2916666666666667	0.3218390804597701	2.0	1.0	1.0	4.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		122.51371455192566	2.0	3.0	9.0	12.0	0.0	0.0	3206.0	209.0	3415.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	38812b9bbd22c9544625f772cb62484d	0.5588235294117647	0.0	0.0	0.1919191919191919	0.5588235294117647	0.2857142857142857	3.0	2.0	1.0	6.0	1	9	1	1.0	0.16666666666666666	0.5	2.0	1	0.6	1	0.0	0.5555555555555556	0.0	192.62514901161194	2.0	3.0	9.0	12.0	0.0	0.0	4118.0	259.0	4377.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f32bcd92713842a03427fa9feb806efa	0.5161290322580645	0.0	0.0	0.18604651162790697	0.5161290322580645	0.2735042735042735	4.0	2.0	2.0	8.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.11111111111111116	0.0	168.6879222393036	2.0	3.0	9.0	12.0	0.0	0.0	3203.0	252.0	3455.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	3d72f07483ce94e22f6233fd21c41495	0.5128205128205128	0.0	0.0	0.28169014084507044	0.5128205128205128	0.3636363636363636	4.0	3.0	2.0	9.0	1	9	1	1.0	0.23529411764705882	0.5	2.0	1	1.0	1	1.0	0.11111111111111116	0.0	131.98742485046387	2.0	3.0	9.0	12.0	0.0	0.0	3051.0	212.0	3263.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	cd01ad78039b07acc119df2fadca1e4b	0.37254901960784315	0.0	0.0	0.3220338983050847	0.37254901960784315	0.3454545454545454	3.0	1.0	2.0	6.0	1	9	1	1.0	0.6666666666666666	1.0	1.0	1	0.6666666666666666	1	0.0	0.0	0.0	140.35907983779907	2.0	3.0	9.0	12.0	0.0	0.0	3602.0	196.0	3798.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	7b01c9afc584982d04b340c01f02d1e0	0.6875	0.0	0.0	0.4888888888888889	0.6875	0.5714285714285714	4.0	2.0	3.0	9.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.4444444444444444	0.0	126.13963794708252	2.0	3.0	9.0	12.0	0.0	0.0	3739.0	182.0	3921.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	d3ea31ccae3108b4f88702d606a0857a	0.8947368421052632	0.0	0.0	0.5573770491803278	0.8947368421052632	0.686868686868687	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.3333333333333333	3.0	1	1.0	1	1.0	0.5555555555555556	0.0	141.51953077316284	2.0	3.0	9.0	12.0	0.0	0.0	4027.0	213.0	4240.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	9eb480441a9d2eac78f281ebd57786e5	0.47368421052631576	0.0	0.0	0.1875	0.47368421052631576	0.2686567164179105	4.0	3.0	2.0	9.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	140.69034671783447	2.0	3.0	9.0	12.0	0.0	0.0	3978.0	257.0	4235.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	93f880324bfa2dd663be51b8117584b8	0.45454545454545453	0.0	0.0	0.28846153846153844	0.45454545454545453	0.3529411764705882	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.2222222222222222	0.0	131.280752658844	2.0	3.0	9.0	12.0	0.0	0.0	4228.0	257.0	4485.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	1a1258976551bb1be9fd714286151fdf	0.45	0.0	0.0	0.10588235294117647	0.45	0.17142857142857143	3.0	2.0	1.0	6.0	1	9	1	1.0	0.4	1.0	1.0	1	1.0	1	1.0	0.11111111111111116	0.0	126.8060667514801	2.0	3.0	9.0	12.0	0.0	0.0	3874.0	232.0	4106.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	8ed8cc6ad7ffb924651a80d78964f0c3	0.47058823529411764	0.0	0.0	0.2711864406779661	0.47058823529411764	0.3440860215053763	2.0	1.0	2.0	5.0	1	9	0					1	0.0	1	0.0	0.0		129.54715490341187	2.0	3.0	9.0	12.0	0.0	0.0	3530.0	223.0	3753.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	0272dfc1f904381a13fe4a81f0df5699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3	0					1	0.0	1	0.0	0.0		68.66032004356384	2.0	1.0	3.0	4.0	0.0	0.0	1284.0	152.0	1436.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	ef854ca8b41d20eebf296f7ba8af26f9	0.4090909090909091	0.0	0.0	0.17647058823529413	0.4090909090909091	0.24657534246575347	0.0	1.0	1.0	2.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.0	0.0	180.33337354660034	2.0	3.0	9.0	12.0	0.0	0.0	3288.0	227.0	3515.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	de98245652df30b8697c0bdc4e15fd33	0.7272727272727273	0.0	0.0	0.3333333333333333	0.7272727272727273	0.4571428571428572	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.11111111111111116	0.0	157.6594362258911	2.0	3.0	9.0	12.0	0.0	0.0	4216.0	240.0	4456.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	51999b48616969348aadf84510de0664	0.7857142857142857	0.0	0.0	0.2619047619047619	0.7857142857142857	0.39285714285714285	4.0	3.0	3.0	10.0	1	9	1	0.0	0.0	0.1111111111111111	9.0	1	0.0	1	0.0	0.11111111111111116	1.0	134.8055510520935	2.0	3.0	9.0	12.0	0.0	0.0	3776.0	248.0	4024.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	bad5fd66ebeb46b8e8ea7b03fb3e14f9	0.5384615384615384	0.0	0.0	0.22340425531914893	0.5384615384615384	0.3157894736842105	4.0	3.0	2.0	9.0	1	9	1	1.0	0.2857142857142857	0.2	5.0	1	0.5714285714285714	1	0.3333333333333333	0.2222222222222222	0.0	123.85657596588135	2.0	3.0	9.0	12.0	0.0	0.0	4132.0	262.0	4394.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	932453158c6422bd3b6a9d044a74b378	0.7878787878787878	0.0	0.0	0.40625	0.7878787878787878	0.5360824742268041	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.3333333333333333	3.0	1	1.0	1	1.0	0.33333333333333337	0.0	130.0563006401062	2.0	3.0	9.0	12.0	0.0	0.0	2999.0	247.0	3246.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	0215686ebfc06f5b8becc5999972ff69	0.5135135135135135	0.0	0.0	0.19387755102040816	0.5135135135135135	0.28148148148148144	4.0	2.0	2.0	8.0	1	9	1	0.0	0.0	0.125	8.0	1	0.0	1	0.0	0.0	1.0	120.35465598106384	2.0	3.0	9.0	12.0	0.0	0.0	3882.0	261.0	4143.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	77032500a0e445db5f219c3b4bcb3831	0.5753424657534246	0.0	0.0	0.6	0.5753424657534246	0.5874125874125874	4.0	2.0	2.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	0.8	1	0.5	0.5555555555555556	0.0	129.89533519744873	2.0	3.0	9.0	12.0	0.0	0.0	3582.0	215.0	3797.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	95daa91d5bd213372217f1ddee5a1e52	0.45161290322580644	0.0	0.0	0.1917808219178082	0.45161290322580644	0.2692307692307693	4.0	2.0	2.0	8.0	1	9	1	1.0	0.5	0.3333333333333333	3.0	1	0.6	1	0.5	0.4444444444444444	0.0	138.78230667114258	2.0	3.0	9.0	12.0	0.0	0.0	4346.0	236.0	4582.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f77d760bb51d8c0409c3ccebe5acc759	0.45652173913043476	0.0	0.0	0.27631578947368424	0.45652173913043476	0.3442622950819672	4.0	2.0	1.0	7.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.5555555555555556	0.0	123.55609941482544	2.0	3.0	9.0	12.0	0.0	0.0	2973.0	240.0	3213.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	106e0d935348e71061cb08e30013ada5	0.45652173913043476	0.0	0.0	0.25609756097560976	0.45652173913043476	0.32812499999999994	4.0	2.0	3.0	9.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	192.8247356414795	2.0	3.0	9.0	12.0	0.0	0.0	4378.0	248.0	4626.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	9992d2b03f541f91057064219dfb0239	0.8	0.0	0.0	0.1927710843373494	0.8	0.31067961165048547	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	160.6857123374939	2.0	3.0	9.0	12.0	0.0	0.0	4568.0	246.0	4814.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	1b16647c7cbc8fcdfaa9c9d439639a79	0.6333333333333333	0.0	0.0	0.20652173913043478	0.6333333333333333	0.3114754098360656	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.25	4.0	1	0.7142857142857143	1	0.6666666666666666	0.11111111111111116	0.0	129.4354681968689	2.0	3.0	9.0	12.0	0.0	0.0	3016.0	255.0	3271.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	f5d264a06f3037bb0abd6ed996adb6d8	0.5	0.0	0.0	0.22807017543859648	0.5	0.3132530120481927	3.0	2.0	2.0	7.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	127.46900534629822	2.0	3.0	9.0	12.0	0.0	0.0	3779.0	212.0	3991.0	8
agriculture	signpost.no_online	Signpost topb8 no-online	055099844358471d57bb6269e1e7c673	0.574468085106383	0.0	0.0	0.21428571428571427	0.574468085106383	0.3121387283236994	3.0	2.0	3.0	8.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		150.60057282447815	2.0	3.0	9.0	12.0	0.0	0.0	3684.0	340.0	4024.0	8
