dataset	method	question_id	answer_recall	contain_accuracy	legacy_exact_match	legacy_precision	legacy_recall	legacy_f1	llm_accuracy_score	llm_completeness_score	llm_conciseness_score	llm_total_score	evidence_observed	num_evidence_chunks	silver_scored	silver_hit_at_5	silver_recall_at_5	evidence_mrr	first_hit_rank	target_unit_scored	target_unit_recall_at_5	claim_scored	claim_coverage_at_5	duplicate_evidence_ratio	miss_rate	latency_seconds	llm_calls	search_calls	read_calls	tool_calls	embedding_calls	rerank_calls	input_tokens	output_tokens	total_tokens
musique_q100	hybrid_rag	2hop__31995_8583	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.6078402996063232	1.0	1.0	0.0	1.0	0.0	0.0	923.0	41.0	964.0
musique_q100	hybrid_rag	4hop1__94201_642284_131926_90707	0.2	0.0	0.0	0.058823529411764705	0.2	0.0909090909090909					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.2657005786895752	1.0	1.0	0.0	1.0	0.0	0.0	567.0	23.0	590.0
musique_q100	hybrid_rag	2hop__782253_31296	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.5631623268127441	1.0	1.0	0.0	1.0	0.0	0.0	787.0	44.0	831.0
musique_q100	hybrid_rag	2hop__130528_701819	1.0	1.0	0.0	0.015625	1.0	0.03076923076923077					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	3.0885210037231445	1.0	1.0	0.0	1.0	0.0	0.0	315.0	89.0	404.0
musique_q100	hybrid_rag	2hop__131380_555599	1.0	1.0	0.0	0.11764705882352941	1.0	0.21052631578947367					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.9853553771972656	1.0	1.0	0.0	1.0	0.0	0.0	353.0	25.0	378.0
musique_q100	hybrid_rag	3hop1__42151_35341_84668	0.16666666666666666	0.0	0.0	0.03333333333333333	0.16666666666666666	0.05555555555555555					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.4778571128845215	1.0	1.0	0.0	1.0	0.0	0.0	737.0	39.0	776.0
musique_q100	hybrid_rag	3hop1__274882_105015_42951	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.0481607913970947	1.0	1.0	0.0	1.0	0.0	0.0	404.0	27.0	431.0
musique_q100	hybrid_rag	2hop__10692_33145	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.7338058948516846	1.0	1.0	0.0	1.0	0.0	0.0	918.0	39.0	957.0
musique_q100	hybrid_rag	3hop1__839744_183029_831331	0.5	0.0	0.0	0.018867924528301886	0.5	0.03636363636363636					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.277012348175049	1.0	1.0	0.0	1.0	0.0	0.0	420.0	72.0	492.0
musique_q100	hybrid_rag	3hop1__701129_146907_81648	0.3333333333333333	0.0	0.0	0.020833333333333332	0.3333333333333333	0.0392156862745098					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.2084505558013916	1.0	1.0	0.0	1.0	0.0	0.0	458.0	61.0	519.0
musique_q100	hybrid_rag	2hop__128429_74242	1.0	1.0	0.0	0.04	1.0	0.07692307692307693					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.5761842727661133	1.0	1.0	0.0	1.0	0.0	0.0	791.0	37.0	828.0
musique_q100	hybrid_rag	3hop1__83918_517267_451901	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.6686878204345703	1.0	1.0	0.0	1.0	0.0	0.0	503.0	72.0	575.0
musique_q100	hybrid_rag	2hop__983_4661	1.0	1.0	0.0	0.08695652173913043	1.0	0.16					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.3682000637054443	1.0	1.0	0.0	1.0	0.0	0.0	821.0	30.0	851.0
musique_q100	hybrid_rag	2hop__799211_21244	1.0	1.0	0.0	0.029411764705882353	1.0	0.05714285714285715					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.934798240661621	1.0	1.0	0.0	1.0	0.0	0.0	547.0	44.0	591.0
musique_q100	hybrid_rag	3hop1__725408_101762_36942	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.1570403575897217	1.0	1.0	0.0	1.0	0.0	0.0	586.0	23.0	609.0
musique_q100	hybrid_rag	3hop1__250064_280480_194644	0.5	0.0	0.0	0.023809523809523808	0.5	0.04545454545454545					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.1793391704559326	1.0	1.0	0.0	1.0	0.0	0.0	372.0	57.0	429.0
musique_q100	hybrid_rag	3hop1__347858_503371_21711	1.0	1.0	0.0	0.2222222222222222	1.0	0.3636363636363636					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.267038106918335	1.0	1.0	0.0	1.0	0.0	0.0	545.0	22.0	567.0
musique_q100	hybrid_rag	2hop__129047_85808	0.3333333333333333	0.0	0.0	0.09090909090909091	0.3333333333333333	0.14285714285714288					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.4760050773620605	1.0	1.0	0.0	1.0	0.0	0.0	516.0	20.0	536.0
musique_q100	hybrid_rag	3hop1__51280_6975_49087	1.0	1.0	0.0	0.041666666666666664	1.0	0.07999999999999999					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.418156862258911	1.0	1.0	0.0	1.0	0.0	0.0	657.0	64.0	721.0
musique_q100	hybrid_rag	2hop__105604_20314	0.6666666666666666	1.0	0.0	0.08333333333333333	0.6666666666666666	0.14814814814814814					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.4894766807556152	1.0	1.0	0.0	1.0	0.0	0.0	920.0	37.0	957.0
musique_q100	hybrid_rag	4hop1__771620_317689_1286_19116	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	3.463839054107666	1.0	1.0	0.0	1.0	0.0	0.0	537.0	111.0	648.0
musique_q100	hybrid_rag	4hop1__158877_53706_795904_580996	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	3.4865057468414307	1.0	1.0	0.0	1.0	0.0	0.0	545.0	113.0	658.0
musique_q100	hybrid_rag	3hop1__159803_89752_75165	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.5556819438934326	1.0	1.0	0.0	1.0	0.0	0.0	738.0	39.0	777.0
musique_q100	hybrid_rag	2hop__746732_13787	1.0	1.0	0.0	0.05555555555555555	1.0	0.10526315789473684					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.216336965560913	1.0	1.0	0.0	1.0	0.0	0.0	875.0	25.0	900.0
musique_q100	hybrid_rag	4hop2__144457_57411_1952_78767	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	4.724411964416504	1.0	1.0	0.0	1.0	0.0	0.0	755.0	156.0	911.0
musique_q100	hybrid_rag	3hop2__66748_77886_69951	1.0	1.0	0.0	0.06521739130434782	1.0	0.12244897959183672					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.9830169677734375	1.0	1.0	0.0	1.0	0.0	0.0	846.0	61.0	907.0
musique_q100	hybrid_rag	4hop3__493923_300471_380304_62462	1.0	1.0	0.0	0.058823529411764705	1.0	0.1111111111111111					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.198301076889038	1.0	1.0	0.0	1.0	0.0	0.0	853.0	54.0	907.0
musique_q100	hybrid_rag	4hop1__524030_829000_51791_52221	1.0	1.0	0.0	0.0625	1.0	0.11764705882352941					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.3913531303405762	1.0	1.0	0.0	1.0	0.0	0.0	520.0	20.0	540.0
musique_q100	hybrid_rag	3hop1__489567_443779_52195	1.0	1.0	0.0	0.07142857142857142	1.0	0.13333333333333333					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.6902976036071777	1.0	1.0	0.0	1.0	0.0	0.0	976.0	35.0	1011.0
musique_q100	hybrid_rag	4hop2__53235_76303_57802_311656	1.0	1.0	0.0	0.01639344262295082	1.0	0.03225806451612903					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.8026323318481445	1.0	1.0	0.0	1.0	0.0	0.0	745.0	80.0	825.0
musique_q100	hybrid_rag	4hop1__32903_103178_69867_36839	0.5	0.0	0.0	0.023255813953488372	0.5	0.04444444444444444					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.3305273056030273	1.0	1.0	0.0	1.0	0.0	0.0	1047.0	62.0	1109.0
musique_q100	hybrid_rag	4hop1__4234_15324_26424_581618	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	1.5689120292663574	1.0	1.0	0.0	1.0	0.0	0.0	534.0	45.0	579.0
musique_q100	hybrid_rag	4hop3__16404_4520_37620_47790	0.625	0.0	0.0	0.11627906976744186	0.625	0.19607843137254904					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2.109363555908203	1.0	1.0	0.0	1.0	0.0	0.0	790.0	58.0	848.0
musique_q100	cluerag_prompt_normalized	2hop__728887_159109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1366.0	63.0	1429.0
musique_q100	cluerag_prompt_normalized	2hop__489265_135304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	948.0	109.0	1057.0
musique_q100	cluerag_prompt_normalized	2hop__520259_84477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1073.0	86.0	1159.0
musique_q100	cluerag_prompt_normalized	2hop__825300_36090	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1070.0	76.0	1146.0
musique_q100	cluerag_prompt_normalized	2hop__416668_185893	1.0	1.0	0.0	0.18181818181818182	1.0	0.3076923076923077	4.0	3.0	3.0	10.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	5.0	1231.0	146.0	1377.0
musique_q100	cluerag_prompt_normalized	2hop__305040_124042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	919.0	100.0	1019.0
musique_q100	cluerag_prompt_normalized	2hop__633571_160837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1310.0	109.0	1419.0
musique_q100	cluerag_prompt_normalized	2hop__810899_126906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1448.0	72.0	1520.0
musique_q100	cluerag_prompt_normalized	2hop__39607_332836	0.5	0.0	0.0	0.007142857142857143	0.5	0.014084507042253521	0.0	0.0	1.0	1.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	5.0	1527.0	277.0	1804.0
musique_q100	cluerag_prompt_normalized	2hop__259942_126711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1403.0	112.0	1515.0
musique_q100	cluerag_prompt_normalized	2hop__577934_160012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1131.0	148.0	1279.0
musique_q100	cluerag_prompt_normalized	2hop__68158_189357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1030.0	75.0	1105.0
musique_q100	cluerag_prompt_normalized	2hop__136570_49870	0.5	0.0	0.0	0.06666666666666667	0.5	0.11764705882352941					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1202.0	79.0	1281.0
musique_q100	cluerag_prompt_normalized	2hop__660798_521995	1.0	1.0	0.0	0.125	1.0	0.2222222222222222	4.0	3.0	1.0	8.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1087.0	108.0	1195.0
musique_q100	cluerag_prompt_normalized	2hop__131489_52794	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	5.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	980.0	140.0	1120.0
musique_q100	cluerag_prompt_normalized	2hop__108854_161698	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	7.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1069.0	101.0	1170.0
musique_q100	cluerag_prompt_normalized	2hop__740073_51612	0.5	0.0	0.0	0.09090909090909091	0.5	0.15384615384615385	2.0	2.0	3.0	7.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1382.0	97.0	1479.0
musique_q100	cluerag_prompt_normalized	2hop__106102_85837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	5.0	1276.0	155.0	1431.0
musique_q100	cluerag_prompt_normalized	2hop__660296_36134	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	4.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1246.0	143.0	1389.0
musique_q100	cluerag_prompt_normalized	2hop__329005_62776	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1329.0	169.0	1498.0
musique_q100	cluerag_prompt_normalized	2hop__78686_5225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1427.0	131.0	1558.0
musique_q100	cluerag_prompt_normalized	2hop__436787_160300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1024.0	84.0	1108.0
musique_q100	cluerag_prompt_normalized	2hop__733144_88978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1226.0	75.0	1301.0
musique_q100	cluerag_prompt_normalized	2hop__67816_821363	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1347.0	129.0	1476.0
musique_q100	cluerag_prompt_normalized	2hop__487737_369731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1212.0	84.0	1296.0
musique_q100	cluerag_prompt_normalized	2hop__286726_64214	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	5.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1158.0	103.0	1261.0
musique_q100	cluerag_prompt_normalized	2hop__68097_476825	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	4.0	0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1262.0	90.0	1352.0
musique_q100	cluerag_prompt_normalized	2hop__645842_44191	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1172.0	86.0	1258.0
musique_q100	cluerag_prompt_normalized	2hop__657213_82827	1.0	1.0	0.0	0.047619047619047616	1.0	0.0909090909090909					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	4.0	1611.0	112.0	1723.0
musique_q100	cluerag_prompt_normalized	3hop1__426018_196807_760519	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	930.0	186.0	1116.0
musique_q100	cluerag_prompt_normalized	2hop__35105_160978	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1420.0	128.0	1548.0
musique_q100	cluerag_prompt_normalized	2hop__143119_127008	1.0	1.0	0.0	0.07692307692307693	1.0	0.14285714285714288					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1133.0	84.0	1217.0
musique_q100	cluerag_prompt_normalized	2hop__129571_51268	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1071.0	111.0	1182.0
musique_q100	cluerag_prompt_normalized	2hop__151918_5303	1.0	1.0	0.0	0.15384615384615385	1.0	0.2666666666666667					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1093.0	87.0	1180.0
musique_q100	cluerag_prompt_normalized	2hop__46376_158105	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	5.0	1422.0	82.0	1504.0
musique_q100	cluerag_prompt_normalized	2hop__3756_11179	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1405.0	97.0	1502.0
musique_q100	cluerag_prompt_normalized	2hop__727629_25111	0.6666666666666666	0.0	0.0	0.14285714285714285	0.6666666666666666	0.23529411764705882					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1215.0	73.0	1288.0
musique_q100	cluerag_prompt_normalized	2hop__106465_54210	1.0	1.0	0.0	0.16666666666666666	1.0	0.2857142857142857					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	979.0	118.0	1097.0
musique_q100	cluerag_prompt_normalized	2hop__74152_13735	1.0	1.0	0.0	0.25	1.0	0.4					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	4.0	1297.0	106.0	1403.0
musique_q100	cluerag_prompt_normalized	2hop__145496_31260	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1021.0	140.0	1161.0
musique_q100	cluerag_prompt_normalized	2hop__103784_176951	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1304.0	86.0	1390.0
musique_q100	cluerag_prompt_normalized	2hop__459175_83050	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	939.0	77.0	1016.0
musique_q100	cluerag_prompt_normalized	2hop__23133_58128	1.0	1.0	0.0	0.11764705882352941	1.0	0.21052631578947367					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1016.0	125.0	1141.0
musique_q100	cluerag_prompt_normalized	2hop__861101_131909	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1190.0	111.0	1301.0
musique_q100	cluerag_prompt_normalized	2hop__36269_73244	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1015.0	77.0	1092.0
musique_q100	cluerag_prompt_normalized	2hop__131280_578368	1.0	1.0	0.0	0.125	1.0	0.2222222222222222					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1097.0	138.0	1235.0
musique_q100	cluerag_prompt_normalized	2hop__752834_90536	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1283.0	98.0	1381.0
musique_q100	cluerag_prompt_normalized	2hop__809785_606637	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1280.0	128.0	1408.0
musique_q100	cluerag_prompt_normalized	2hop__864161_51682	0.3333333333333333	0.0	0.0	0.07692307692307693	0.3333333333333333	0.125					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	790.0	93.0	883.0
musique_q100	cluerag_prompt_normalized	2hop__316088_43559	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1242.0	299.0	1541.0
musique_q100	cluerag_prompt_normalized	2hop__5831_6832	1.0	1.0	0.0	0.2	1.0	0.33333333333333337					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1119.0	92.0	1211.0
musique_q100	cluerag_prompt_normalized	2hop__74579_74402	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	3.0	1420.0	103.0	1523.0
musique_q100	cluerag_prompt_normalized	2hop__16592_41141	0.75	0.0	0.0	0.75	0.75	0.75					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1472.0	79.0	1551.0
musique_q100	cluerag_prompt_normalized	2hop__123252_26382	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1092.0	116.0	1208.0
musique_q100	cluerag_prompt_normalized	3hop1__536767_777020_24607	1.0	1.0	0.0	0.16666666666666666	1.0	0.2857142857142857					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1460.0	102.0	1562.0
musique_q100	cluerag_prompt_normalized	2hop__104757_74309	1.0	1.0	0.0	0.14285714285714285	1.0	0.25					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	1286.0	84.0	1370.0
musique_q100	cluerag_prompt_normalized	2hop__8460_838537	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1208.0	111.0	1319.0
musique_q100	cluerag_prompt_normalized	2hop__64267_52870	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	5.0	1526.0	129.0	1655.0
musique_q100	cluerag_prompt_normalized	4hop3__853503_419859_22784_86234	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	5.0	891.0	143.0	1034.0
musique_q100	cluerag_prompt_normalized	2hop__32986_62851	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	5.0	1324.0	201.0	1525.0
musique_q100	cluerag_prompt_normalized	2hop__20862_42892	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	4.0	1516.0	96.0	1612.0
musique_q100	cluerag_prompt_normalized	2hop__240053_776926	0.5	0.0	0.0	0.16666666666666666	0.5	0.25					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	890.0	75.0	965.0
musique_q100	cluerag_prompt_normalized	2hop__434251_76652	0.0	0.0	0.0	0.0	0.0	0.0					0	0	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	4.0	5.0	1028.0	117.0	1145.0
